Time,ped_n,ped_e,ego_n,ego_e,Velocity,ObjectAbsVel,flag,left_e,left_n,right_e,right_n
1626243960722.0,51.95230484008789,-142.53416442871094,28.70123863220215,-132.13346862792972,1.85108024691358,1.1576033050414771,3.0,-132.13346862792972,28.70123863220215,-132.12776610668936,28.697663042465035
1626243960821.0,52.05226135253906,-142.65567016601562,29.26240539550781,-132.5023193359375,1.8148148148148149,1.1855907303916533,3.0,-132.5023193359375,29.26240539550781,-132.43914519115282,29.222778848353283
1626243960920.0,52.10470199584961,-142.66844177246094,29.80520820617676,-132.84797668457028,1.773148148148148,1.1708427431102928,3.0,-132.84797668457028,29.80520820617676,-132.73521658007058,29.73448673867805
1626243961018.0,52.16422653198242,-142.7358856201172,30.345664978027344,-133.17935180664062,1.7307098765432096,1.1174036905613154,3.0,-133.17935180664062,30.345664978027344,-133.01776375172207,30.244495005785307
1626243961119.0,52.23929977416992,-142.833251953125,30.870525360107425,-133.51945495605472,1.6851851851851851,1.0763647260229705,3.0,-133.51945495605472,30.870525360107425,-133.29571702222864,30.730703590979036
1626243961218.0,52.38405227661133,-142.98243713378906,31.37688636779785,-133.84011840820312,1.634259259259259,1.0615279707543877,3.0,-133.84011840820312,31.37688636779785,-133.5624568883849,31.20361483412494
1626243961338.0,52.52536010742188,-143.0224609375,31.917842864990234,-134.18716430664062,1.5763888888888888,0.9983753287054548,3.0,-134.18716430664062,31.917842864990234,-133.85197821074806,31.708821972349096
1626243961438.0,52.530052185058594,-143.05613708496094,32.34659957885742,-134.46165466308594,1.5216049382716048,0.999767643887044,3.0,-134.46165466308594,32.34659957885742,-134.081992524292,32.10998637166076
1626243961535.0,52.51054382324219,-143.0117950439453,32.79114532470703,-134.74275207519528,1.4722222222222223,0.9510135108877494,3.0,-134.74275207519528,32.79114532470703,-134.3247522128654,32.53088839639127
1626243961635.0,52.56435775756836,-143.07254028320312,33.24610137939453,-135.03218078613278,1.4205246913580245,0.924570001832708,3.0,-135.03218078613278,33.24610137939453,-134.57534110111598,32.96188305334213
1626243961723.0,52.61748123168945,-143.1168670654297,33.64282989501953,-135.28660583496094,1.3665123456790125,0.9509554558482574,3.0,-135.28660583496094,33.64282989501953,-134.79536280259225,33.337653944392194
1626243961823.0,52.66192626953125,-143.1605682373047,34.075557708740234,-135.5625,1.3148148148148149,0.924739331960884,3.0,-135.5625,34.075557708740234,-135.03806562622418,33.75003180711276
1626243962736.0,53.33224105834961,-143.81739807128906,37.02153396606445,-137.46420288085938,0.8464506172839507,1.2496862376637072,3.0,-137.46420288085938,37.02153396606445,-136.68992157961085,36.54419784233416
1626243962837.0,53.28415298461914,-143.96023559570312,37.26837158203125,-137.62533569335938,0.7932098765432097,1.367407306625945,3.0,-137.62533569335938,37.26837158203125,-136.82635944878677,36.776228922757284
1626243962936.0,53.38360214233398,-144.0852508544922,37.49963760375977,-137.77662658691406,0.7384259259259259,1.2599607233301586,3.0,-137.77662658691406,37.49963760375977,-136.95521249486222,36.994248129789135
1626243963022.0,53.48305130004883,-144.21026611328125,37.69843292236328,-137.91328430175778,0.6859567901234569,1.1796680815200915,3.0,-137.91328430175778,37.69843292236328,-137.06979012016464,37.179867947396545
1626243963124.0,53.58250045776367,-144.33529663085938,37.918373107910156,-138.04997253417972,0.6319444444444444,1.1287727424696667,3.0,-138.04997253417972,37.918373107910156,-137.19120959683858,37.39093226145126
1626243963222.0,53.68194961547852,-144.46031188964844,38.08883285522461,-138.17010498046878,0.5779320987654322,1.0854121768153142,3.0,-138.17010498046878,38.08883285522461,-137.28934263205892,37.54830963539768
1626243963320.0,53.626365661621094,-144.64088439941406,38.2532844543457,-138.27664184570312,0.5239197530864197,1.4834090974318723,3.0,-138.27664184570312,38.2532844543457,-137.38209343461926,37.70467090259149
1626243963420.0,53.79262161254883,-144.7623291015625,38.39847183227539,-138.38050842285156,0.4753086419753086,1.4177056848456708,3.0,-138.38050842285156,38.39847183227539,-137.46848540638888,37.83972259325974
1626243963535.0,53.95887756347656,-144.88375854492188,38.54412460327149,-138.47996520996094,0.4367283950617284,1.2450420671412596,3.0,-138.47996520996094,38.54412460327149,-137.5527151785839,37.97622411191286
1626243963623.0,54.08158493041992,-144.81143188476562,38.65213394165039,-138.55313110351562,0.4097222222222222,1.3319617314415515,3.0,-138.55313110351562,38.65213394165039,-137.6150663897308,38.07781011817155
1626243963722.0,54.21400451660156,-144.7615966796875,38.77675247192383,-138.63821411132812,0.3881172839506173,1.3248310172408513,3.0,-138.63821411132812,38.77675247192383,-137.68600991063033,38.19452035864515
1626243963821.0,54.2498779296875,-144.78016662597656,38.89485168457031,-138.71963500976562,0.3688271604938271,1.3551618532292518,3.0,-138.71963500976562,38.89485168457031,-137.75457853576174,38.305528837563976
1626243963920.0,54.25127792358398,-144.81297302246094,39.008785247802734,-138.79827880859378,0.3541666666666667,1.388366604205007,3.0,-138.79827880859378,39.008785247802734,-137.82142521556202,38.41235587372169
1626243964219.0,54.5937728881836,-145.36373901367188,39.324867248535156,-139.01969909667972,0.3202160493827161,1.5030998177740795,3.0,-139.01969909667972,39.324867248535156,-138.0074904644263,38.707820725259296
1626243964318.0,54.63810729980469,-145.46339416503906,39.42033004760742,-139.08950805664062,0.3063271604938272,1.4997045710861732,3.0,-139.08950805664062,39.42033004760742,-138.06537096771385,38.79666612122168
1626243964437.0,54.5002326965332,-145.7855682373047,39.51920700073242,-139.16102600097656,0.28858024691358025,1.4809020654145186,3.0,-139.16102600097656,39.51920700073242,-138.1252060527734,38.88897929416609
1626243964539.0,54.7178840637207,-145.615966796875,39.58953475952149,-139.21369934082028,0.2692901234567901,1.5018180215681378,3.0,-139.21369934082028,39.58953475952149,-138.16742432425477,38.95338530553747
1626243964636.0,54.77603530883789,-145.8168182373047,39.66225051879883,-139.26905822753906,0.2469135802469136,1.5123127871100557,3.0,-139.26905822753906,39.66225051879883,-138.21144339981393,39.01949085765576
1626243964727.0,54.89186096191406,-145.9743194580078,39.732181549072266,-139.31942749023438,0.22376543209876545,1.5245716346601286,3.0,-139.31942749023438,39.732181549072266,-138.2524909415523,39.08417911603046
1626243964822.0,54.88551330566406,-145.98655700683594,39.79668045043945,-139.36509704589844,0.19984567901234568,1.5236232012342137,3.0,-139.36509704589844,39.79668045043945,-138.29053456499477,39.14426663708281
1626243964922.0,54.838157653808594,-146.04159545898438,39.850624084472656,-139.41099548339844,0.17515432098765432,1.5316833928907292,3.0,-139.41099548339844,39.850624084472656,-138.32430435490107,39.19164259661676
1626243965021.0,54.85102462768555,-146.1703338623047,39.89641189575195,-139.44754028320312,0.15432098765432098,1.5470393570147185,3.0,-139.44754028320312,39.89641189575195,-138.35216788641986,39.23257312462401
1626243965121.0,54.920188903808594,-146.28245544433594,39.9381103515625,-139.48223876953122,0.13734567901234568,1.5562327704819292,3.0,-139.48223876953122,39.9381103515625,-138.37810552922147,39.26927022807081
1626243965219.0,55.0458984375,-146.4651336669922,39.975563049316406,-139.51144409179688,0.125,1.5287657002342296,3.0,-139.51144409179688,39.975563049316406,-138.400957224744,39.30273770194061
1626243965318.0,55.17939758300781,-146.65032958984375,40.00874328613281,-139.54707336425778,0.11419753086419752,1.5143917002955705,3.0,-139.54707336425778,40.00874328613281,-138.4229531123713,39.32866415817298
1626243965418.0,55.22101974487305,-146.81288146972656,40.04037094116211,-139.57496643066406,0.10648148148148147,1.4960334693932476,3.0,-139.57496643066406,40.04037094116211,-138.4425957814847,39.355740317215506
1626243965536.0,55.27040100097656,-146.8983612060547,40.07737731933594,-139.61097717285156,0.10416666666666667,1.4779748069842895,3.0,-139.61097717285156,40.07737731933594,-138.46647148493804,39.38587219311139
1626243965635.0,55.25579833984375,-146.99290466308594,40.10714340209961,-139.63726806640622,0.10416666666666667,1.4647783360377429,3.0,-139.63726806640622,40.10714340209961,-138.48500388046043,39.41135969694857
1626243965723.0,55.35736083984375,-147.20138549804688,40.14092254638672,-139.66714477539062,0.10570987654320987,1.4632691694800848,3.0,-139.66714477539062,40.14092254638672,-138.50601354230992,39.440331842693034
1626243965823.0,55.48217010498047,-147.2176513671875,40.18118286132813,-139.69979858398438,0.10956790123456787,1.4926868129373991,3.0,-139.69979858398438,40.18118286132813,-138.53066431180318,39.47600592991659
1626243965920.0,55.5211067199707,-147.32351684570312,40.21955108642578,-139.73457336425778,0.11496913580246912,1.5389414333249711,3.0,-139.73457336425778,40.21955108642578,-138.55478839015555,39.508436394692225
1626243966036.0,55.55883026123047,-147.49496459960938,40.26605224609375,-139.77383422851562,0.12268518518518515,1.5853456603627694,3.0,-139.77383422851562,40.26605224609375,-138.58388358151183,39.5494822547998
1626243966135.0,55.50479125976562,-147.5867156982422,40.30561065673828,-139.80775451660156,0.12885802469135801,1.6214866788642068,3.0,-139.80775451660156,40.30561065673828,-138.60905970502387,39.5842025868341
1626243966222.0,55.47801971435547,-147.70187377929688,40.344505310058594,-139.83836364746094,0.13657407407407407,1.6079494229588875,3.0,-139.83836364746094,40.344505310058594,-138.63264822999932,39.61890062846251
1626243966322.0,55.65038681030274,-147.95008850097656,40.39326477050781,-139.88142395019528,0.14274691358024694,1.6313057392621182,3.0,-139.88142395019528,40.39326477050781,-138.66294620799243,39.66085946904589
1626243966420.0,55.75690460205078,-148.1593780517578,40.44150924682617,-139.92213439941406,0.14969135802469136,1.6451211615529855,3.0,-139.92213439941406,40.44150924682617,-138.69257675413388,39.70295152984545
1626243966520.0,55.7226676940918,-148.28553771972656,40.49125671386719,-139.9622802734375,0.15509259259259256,1.6598534703089634,3.0,-139.9622802734375,40.49125671386719,-138.72268375124122,39.747147457880395
1626243966618.0,55.76270294189453,-148.4407958984375,40.5438117980957,-140.00273132324222,0.16126543209876545,1.67054517659906,3.0,-140.00273132324222,40.5438117980957,-138.75412100230037,39.794612401813396
1626243966717.0,55.84875869750977,-148.62037658691406,40.59777069091797,-140.04542541503906,0.16743827160493827,1.65478448265914,3.0,-140.04542541503906,40.59777069091797,-138.78635827935383,39.843178907534146
1626243966835.0,55.73940658569336,-148.70889282226562,40.66362762451172,-140.093505859375,0.1728395061728395,1.6143187113249586,3.0,-140.093505859375,40.66362762451172,-138.8250463671583,39.90395746191104
1626243966923.0,55.9210433959961,-148.9534454345703,40.70951843261719,-140.12973022460938,0.17901234567901236,1.5379695553777788,3.0,-140.12973022460938,40.70951843261719,-138.8527114671647,39.94502744985228
1626243967021.0,55.86414337158203,-149.04339599609375,40.771034240722656,-140.17585754394528,0.183641975308642,1.4879770054801065,3.0,-140.17585754394528,40.771034240722656,-138.88951591619778,40.00133615358281
1626243967120.0,55.98352813720703,-149.22743225097656,40.83428955078125,-140.22361755371094,0.1890432098765432,1.4347013819631451,3.0,-140.22361755371094,40.83428955078125,-138.92681291878577,40.059127934913825
1626243967220.0,55.96559143066406,-149.3502960205078,40.8926887512207,-140.27340698242188,0.19444444444444445,1.3526623034271923,3.0,-140.27340698242188,40.8926887512207,-138.96244945540974,40.1100244684591
1626243967318.0,55.89567947387695,-149.45387268066406,40.95575714111328,-140.31747436523438,0.19907407407407407,1.3173528365459335,3.0,-140.31747436523438,40.95575714111328,-138.99937802349314,40.168662902975385
1626243967436.0,55.93724060058594,-149.6114501953125,41.02889633178711,-140.37083435058594,0.2044753086419753,1.30186627110028,3.0,-140.37083435058594,41.02889633178711,-139.04213172087668,40.23615260888325
1626243967536.0,56.009620666503906,-149.78616333007812,41.0861930847168,-140.41830444335938,0.20987654320987653,1.3134795820360392,3.0,-140.41830444335938,41.0861930847168,-139.07718838105401,40.286682513083065
1626243967623.0,55.93409729003906,-149.8476104736328,41.15079879760742,-140.46307373046878,0.21604938271604932,1.349924911632747,3.0,-140.46307373046878,41.15079879760742,-139.11461486262021,40.34746671498978
1626243967722.0,56.006919860839844,-150.03077697753906,41.22840881347656,-140.52107238769528,0.22453703703703706,1.3924033946944352,3.0,-140.52107238769528,41.22840881347656,-139.1606132638725,40.418615754089814
1626243967820.0,56.01545333862305,-150.20082092285156,41.30453109741211,-140.57600402832028,0.23225308641975306,1.4387181445011148,3.0,-140.57600402832028,41.30453109741211,-139.20526643653736,40.48929298133296
1626243967935.0,56.06611633300781,-150.38235473632812,41.390926361083984,-140.63761901855472,0.2399691358024691,1.4738100891245276,3.0,-140.63761901855472,41.390926361083984,-139.2560610503665,40.56959173789532
1626243968022.0,55.97900009155274,-150.4713897705078,41.45612716674805,-140.68626403808594,0.2476851851851852,1.4877065729392884,3.0,-140.68626403808594,41.45612716674805,-139.2947354708743,40.62942755864013
1626243968123.0,56.05678176879883,-150.64549255371094,41.5411262512207,-140.74916076660156,0.2569444444444444,1.5030313491390923,3.0,-140.74916076660156,41.5411262512207,-139.34484313588771,40.707835404933945
1626243968221.0,55.87894058227539,-150.667236328125,41.629581451416016,-140.80853271484375,0.2762345679012346,1.4880391761707847,3.0,-140.80853271484375,41.629581451416016,-139.39594938462523,40.79170920138229
1626243968321.0,55.95439910888672,-150.91957092285156,41.7197494506836,-140.8756561279297,0.2908950617283951,1.5153845213707848,3.0,-140.8756561279297,41.7197494506836,-139.44925016250502,40.8744656485111
1626243968419.0,55.97114562988281,-150.98321533203125,41.818702697753906,-140.94003295898438,0.3132716049382717,1.5585270493419454,3.0,-140.94003295898438,41.818702697753906,-139.50537376038787,40.969342652968265
1626243968518.0,55.98789596557617,-151.04684448242188,41.92605590820313,-141.01318359375,0.3341049382716049,1.6136696814791671,3.0,-141.01318359375,41.92605590820313,-139.5674137795075,41.07104184306371
1626243968617.0,56.09884262084961,-151.27589416503906,42.04037094116211,-141.09226989746094,0.35879629629629634,1.6038369683192768,3.0,-141.09226989746094,42.04037094116211,-139.63420756680358,41.178443763803635
1626243968736.0,56.13873672485352,-151.43214416503906,42.18225479125977,-141.1854705810547,0.3896604938271605,1.6297920145568512,3.0,-141.1854705810547,42.18225479125977,-139.71580261927178,41.313747841102774
1626243968836.0,56.1529769897461,-151.54766845703125,42.30221557617188,-141.26593017578125,0.4205246913580247,1.593642075426403,3.0,-141.26593017578125,42.30221557617188,-139.7849577033226,41.427991657764686
1626243968923.0,56.01174545288086,-151.56297302246094,42.43246841430664,-141.34906005859375,0.4513888888888889,1.5477895520804272,3.0,-141.34906005859375,42.43246841430664,-139.8585536382952,41.553562714479774
1626243969022.0,56.19586181640625,-151.78451538085938,42.5981330871582,-141.45751953125,0.4830246913580246,1.5250635073896317,3.0,-141.45751953125,42.5981330871582,-139.95392470754302,41.71220223324868
1626243969122.0,56.096641540527344,-151.84385681152344,42.76030731201172,-141.56321716308594,0.5123456790123457,1.4759489642031545,3.0,-141.56321716308594,42.76030731201172,-140.047028238535,41.867776280796775
1626243969219.0,56.0938720703125,-151.972412109375,42.92827224731445,-141.6722869873047,0.5470679012345678,1.3941390793655992,3.0,-141.6722869873047,42.92827224731445,-140.14354194892246,42.029275706395154
1626243969318.0,56.09417724609375,-152.0801544189453,43.1146240234375,-141.76089477539062,0.5810185185185186,1.3622143358434338,3.0,-141.76089477539062,43.1146240234375,-140.24284909313792,42.22223545884904
1626243969421.0,56.1305160522461,-152.2278289794922,43.310646057128906,-141.86334228515625,0.6188271604938271,1.3479020131078483,3.0,-141.86334228515625,43.310646057128906,-140.34990272677192,42.42073749243596
1626243969537.0,56.02204513549805,-152.29171752929688,43.54147338867188,-141.98094177246094,0.6558641975308642,1.3546452227862276,3.0,-141.98094177246094,43.54147338867188,-140.47570128251144,42.655106559622716
1626243969636.0,56.07362365722656,-152.49229431152344,43.74217987060547,-142.0868377685547,0.6959876543209877,1.3220744902008679,3.0,-142.0868377685547,43.74217987060547,-140.58625355955073,42.85695837204935
1626243969724.0,56.13846206665039,-152.63760375976562,43.96150207519531,-142.19622802734375,0.7376543209876543,1.3013623089964728,3.0,-142.19622802734375,43.96150207519531,-140.70563100140302,43.08038771403026
1626243969822.0,56.13878631591797,-152.7543487548828,44.21924209594727,-142.336181640625,0.7770061728395061,1.3158511194607747,3.0,-142.336181640625,44.21924209594727,-140.84848856814406,43.33830433411664
1626243969921.0,56.19275283813477,-152.8585662841797,44.4706916809082,-142.4713592529297,0.8194444444444443,1.3191432645407108,3.0,-142.4713592529297,44.4706916809082,-140.98797871260237,43.59023272461026
1626243970020.0,56.19687271118164,-152.95135498046875,44.74897003173828,-142.62127685546875,0.8626543209876542,1.3249181186991297,3.0,-142.62127685546875,44.74897003173828,-141.1426366009249,43.86882329548997
1626243970123.0,56.17340087890625,-153.02804565429688,45.03699493408203,-142.7726287841797,0.9058641975308644,1.335596018359738,3.0,-142.7726287841797,45.03699493408203,-141.30241008336574,44.15817550892846
1626243970222.0,56.15049362182617,-153.109619140625,45.33057403564453,-142.925048828125,0.9483024691358024,1.3097019852235818,3.0,-142.925048828125,45.33057403564453,-141.46558906176622,44.453859580339746
1626243970320.0,56.13165664672852,-153.21774291992188,45.63636779785156,-143.1034393310547,0.9899691358024691,1.3261407552333329,3.0,-143.1034393310547,45.63636779785156,-141.6398263032361,44.75341600121835
1626243970421.0,56.10678100585938,-153.31182861328125,45.95898056030274,-143.2740020751953,1.0324074074074074,1.336479561754979,3.0,-143.2740020751953,45.95898056030274,-141.81968209276482,45.07697951388872
1626243970519.0,56.14754104614258,-153.45993041992188,46.297630310058594,-143.4620819091797,1.074074074074074,1.3428498561124629,3.0,-143.4620819091797,46.297630310058594,-142.0106242130504,45.413217743107815
1626243970620.0,56.097206115722656,-153.5668487548828,46.6419677734375,-143.65899658203125,1.1149691358024691,1.3610295453768644,3.0,-143.65899658203125,46.6419677734375,-142.2069125437855,45.75196302743953
1626243970735.0,56.18775177001953,-153.7747802734375,47.03464889526367,-143.87612915039062,1.1512345679012346,1.3872478471177252,3.0,-143.87612915039062,47.03464889526367,-142.42892805540976,46.142035363968496
1626243970826.0,56.20457458496094,-153.887939453125,47.35331726074219,-144.0635528564453,1.191358024691358,1.3646144763543266,3.0,-144.0635528564453,47.35331726074219,-142.6118539866341,46.454133933347975
1626243970922.0,56.26024627685547,-154.0430145263672,47.74299240112305,-144.2829132080078,1.229938271604938,1.3760425357406376,3.0,-144.2829132080078,47.74299240112305,-142.83387393524757,46.83951613436748
1626243971019.0,56.2339973449707,-154.1253662109375,48.13827896118164,-144.51443481445312,1.2669753086419755,1.3877146267849856,3.0,-144.51443481445312,48.13827896118164,-143.0615436077741,47.22688010721154
1626243971119.0,56.13279342651367,-154.1564483642578,48.5413703918457,-144.7420654296875,1.3078703703703702,1.3841689550756169,3.0,-144.7420654296875,48.5413703918457,-143.29190511200997,47.62562570692519
1626243971218.0,56.26630401611328,-154.34657287597656,48.951377868652344,-144.996826171875,1.3456790123456792,1.3324236548825956,3.0,-144.996826171875,48.951377868652344,-143.53237398458026,48.02144263777821
1626243971335.0,56.21215057373047,-154.40208435058594,49.42108154296875,-145.2673797607422,1.386574074074074,1.3562956267152455,3.0,-145.2673797607422,49.42108154296875,-143.8030137393997,48.48516678524744
1626243971423.0,56.286903381347656,-154.543701171875,49.79365921020508,-145.4941864013672,1.4228395061728396,1.3262536140173935,3.0,-145.4941864013672,49.79365921020508,-144.02160184999892,48.84751038662268
1626243971522.0,56.33423233032226,-154.66575622558594,50.262939453125,-145.77459716796875,1.4552469135802468,1.3431907293745928,3.0,-145.77459716796875,50.262939453125,-144.29505183164,49.306852396287965
1626243971621.0,56.34914779663086,-154.77066040039062,50.71742248535156,-146.04798889160156,1.4853395061728394,1.3248270988068382,3.0,-146.04798889160156,50.71742248535156,-144.5576423780103,49.75072598940106
1626243971720.0,56.38751602172852,-154.89862060546875,51.186683654785156,-146.33096313476562,1.5146604938271604,1.302980094656199,3.0,-146.33096313476562,51.186683654785156,-144.8303254449919,50.21008554674911
1626243971835.0,56.406471252441406,-154.9877471923828,51.69057846069336,-146.6423797607422,1.5455246913580247,1.2718795137637258,3.0,-146.6423797607422,51.69057846069336,-145.1249599152441,50.70123511103336
1626243971922.0,56.3652458190918,-155.0325927734375,52.10131072998047,-146.8913116455078,1.5825617283950617,1.2205047054299596,3.0,-146.8913116455078,52.10131072998047,-145.36511782258646,51.106327722443226
1626243972021.0,56.50418090820313,-155.19216918945312,52.6213264465332,-147.21005249023438,1.6172839506172842,1.235662272764698,3.0,-147.21005249023438,52.6213264465332,-145.66964972841802,51.61655456856805
1626243972120.0,56.60092544555664,-155.31399536132812,53.12751388549805,-147.5103759765625,1.6558641975308643,1.2715984517420758,3.0,-147.5103759765625,53.12751388549805,-145.9656317891253,52.120305986904704
1626243972219.0,56.60277938842773,-155.39329528808594,53.6352767944336,-147.82269287109375,1.6844135802469136,1.2949605324511324,3.0,-147.82269287109375,53.6352767944336,-146.2626427297291,52.618077938643246
1626243972339.0,56.69263458251953,-155.52313232421875,54.211219787597656,-148.17440795898438,1.7129629629629628,1.3634704715166783,3.0,-148.17440795898438,54.211219787597656,-146.60157917863,53.18485712774199
1626243972417.0,56.505653381347656,-155.48095703125,54.63749694824219,-148.42767333984375,1.7268518518518516,1.3688757874563395,3.0,-148.42767333984375,54.63749694824219,-146.84861173251068,53.60754361193479
1626243972535.0,56.61817932128906,-155.6269989013672,55.264564514160156,-148.81484985351562,1.7415123456790125,1.3703854547553345,3.0,-148.81484985351562,55.264564514160156,-147.21816620602374,54.22452953485023
1626243972622.0,56.62682342529297,-155.6949005126953,55.72003555297852,-149.0782470703125,1.7638888888888888,1.3595722298827229,3.0,-149.0782470703125,55.72003555297852,-147.47773441270428,54.67761950727952
1626243972724.0,56.793739318847656,-155.87869262695312,56.29752731323242,-149.43572998046875,1.773148148148148,1.3962785862962843,3.0,-149.43572998046875,56.29752731323242,-147.81928196236436,55.24590235305309
1626243972821.0,56.84140396118164,-155.98532104492188,56.81895065307617,-149.75094604492188,1.7708333333333333,1.4433047266275305,3.0,-149.75094604492188,56.81895065307617,-148.12588869062088,55.76224181723252
1626243972919.0,56.85707473754883,-156.07412719726562,57.35611343383789,-150.07501220703125,1.7700617283950617,1.4597923114111042,3.0,-150.07501220703125,57.35611343383789,-148.44107248147301,56.296068149119684
1626243973019.0,56.92792129516602,-156.21031188964844,57.881263732910156,-150.40545654296875,1.7646604938271606,1.4683115981237398,3.0,-150.40545654296875,57.881263732910156,-148.75340174675188,56.8124946030764
1626243973118.0,57.02030563354492,-156.33424377441406,58.42041778564453,-150.7178192138672,1.7600308641975306,1.4645192764250368,3.0,-150.7178192138672,58.42041778564453,-149.0668784333266,57.35643015201747
1626243973217.0,57.0346565246582,-156.43299865722656,58.94612121582031,-151.0426025390625,1.7631172839506173,1.400041820496268,3.0,-151.0426025390625,58.94612121582031,-149.37766559897787,57.87842898366747
1626243973337.0,57.08099365234375,-156.54554748535156,59.52611541748047,-151.39390563964844,1.7608024691358024,1.381487914124875,3.0,-151.39390563964844,59.52611541748047,-149.71982994553915,58.45757739911421
1626243973424.0,56.95260620117188,-156.53564453125,59.97882461547852,-151.64981079101562,1.7739197530864197,1.3285097324249102,3.0,-151.64981079101562,59.97882461547852,-149.98186049471857,58.918807403918294
1626243973522.0,56.95952224731445,-156.6246795654297,60.5439682006836,-151.9918670654297,1.7700617283950617,1.309176620262571,3.0,-151.9918670654297,60.5439682006836,-150.31488842740708,59.48556303778523
1626243973622.0,56.978004455566406,-156.7144012451172,61.09083557128906,-152.3193817138672,1.7785493827160492,1.2440966021002091,3.0,-154.9649061419475,62.74757794349518,-150.63595257067212,60.03659907944849
